hidden_dim,snr,sigma,seed,recovered_slope,recovered_mantel_r,recovered_slope_vs_human,recovered_mantel_r_vs_human,n_pairs
2048,0.1,3.162277660168379,3,1.476349997977407,0.9873082875302681,1.401202911396485,0.9737685851393186,120
2048,0.1,3.162277660168379,4,1.5233325149140555,0.9891284913648395,1.5528749143829494,0.969274748307446,120
2048,0.1,3.162277660168379,5,1.4901071486183397,0.9886296833295048,1.4615749635709419,0.9741751740411988,120
2048,0.1,3.162277660168379,6,1.469070378033538,0.9873870692177978,1.4965799876972923,0.971235262206615,120
2048,0.1,3.162277660168379,7,1.5371370164168563,0.9877098093105063,1.3430342000863542,0.962486812479158,120
2048,0.1,3.162277660168379,8,1.50933164677555,0.9889716910387277,1.4407274771679228,0.9692370352080778,120
2048,0.1,3.162277660168379,9,1.496882796943819,0.9924370205498886,1.4205358838059965,0.9673689990184408,120
2048,0.1,3.162277660168379,10,1.4906532368711298,0.9883284282511983,1.527283473311985,0.9631013141021793,120
2048,0.1,3.162277660168379,11,1.4909695434263983,0.9882146793496189,1.5357716396868482,0.9735325291369278,120
2048,0.1,3.162277660168379,12,1.4905370594727096,0.9883537339488255,1.4825039241355253,0.9696624414306395,120
2048,0.1,3.162277660168379,13,1.433632401728594,0.9899289487412138,1.459646380003321,0.9792781583971993,120
2048,0.1,3.162277660168379,14,1.4712409217433404,0.9902626411188573,1.514442107396097,0.9657681852183484,120
2048,0.1,3.162277660168379,15,1.4666677428157724,0.9894027557142767,1.4749457121154732,0.9715730051651701,120
2048,0.1,3.162277660168379,16,1.4624917932925197,0.9913202043631199,1.4419737479182444,0.9744255044429105,120
2048,0.1,3.162277660168379,17,1.4823002785450745,0.9901212722156879,1.5473715420932512,0.9647584247914347,120
2048,0.1,3.162277660168379,18,1.465784686346487,0.9904425413274,1.4895484592142345,0.9781368179980183,120
2048,0.1,3.162277660168379,19,1.447209849004344,0.9902402914363401,1.4843043401832445,0.9753456208153586,120
2048,0.3,1.8257418583505538,0,1.305555727672716,0.9955589984625597,1.1627882118367356,0.9694187099058069,120
2048,0.3,1.8257418583505538,1,1.3016714172433728,0.9965164153777716,1.3544087681209052,0.9826688733561191,120
2048,0.3,1.8257418583505538,2,1.310638168993812,0.9946677915253089,1.1979876324274616,0.9767886303313593,120
2048,0.3,1.8257418583505538,3,1.2929995473634366,0.9956725218831688,1.3790278164729415,0.9808435742083698,120
2048,0.3,1.8257418583505538,4,1.3192254995717687,0.9966513666309268,1.487657254430443,0.9759187195626244,120
2048,0.3,1.8257418583505538,5,1.302672328508171,0.9964142811473292,1.3253361937664991,0.9852326829464734,120
2048,0.3,1.8257418583505538,6,1.3177321379942633,0.9965115081157774,1.3536057998025064,0.9794095986011211,120
2048,0.3,1.8257418583505538,7,1.2840710213019473,0.9960154642502407,1.2328830176600256,0.978279376090629,120
2048,0.3,1.8257418583505538,8,1.298854583482312,0.9945680492043663,1.1669982805733259,0.9658588482035191,120
2048,0.3,1.8257418583505538,9,1.2961459359803802,0.9961613953798626,1.3238683225645465,0.9789338729296033,120
2048,0.3,1.8257418583505538,10,1.318059340952443,0.9946336237859321,1.2881155761718177,0.9794177716615194,120
2048,0.3,1.8257418583505538,11,1.3006158039130291,0.9970537199917228,1.3634310844834665,0.983496996234263,120
2048,0.3,1.8257418583505538,12,1.3008869066359419,0.9966602332472547,1.2586313995574292,0.9650552894415574,120
2048,0.3,1.8257418583505538,13,1.2760275223367306,0.9965621523452489,1.30423462477369,0.9648873097802626,120
2048,0.3,1.8257418583505538,14,1.2766304958031482,0.9967170153451482,1.1943471972206263,0.9680754071210289,120
2048,0.3,1.8257418583505538,15,1.3080130850331373,0.9956780748760694,1.2891336068978667,0.9751984350439634,120
